Date,Close/Last,Open,High,Low
09/11/2020,12773.04,12779.98,12827.86,12683.34
09/10/2020,12706.69,12924.50,12964.20,12688.32
09/09/2020,12885.80,12806.24,12969.46,12803.74
09/08/2020,12688.07,12777.55,12816.00,12659.16
09/04/2020,12917.15,13022.47,13069.97,12723.79
09/03/2020,12966.14,13253.80,13285.09,12887.60
09/02/2020,13276.74,13132.71,13299.73,13112.82
09/01/2020,13113.74,13032.04,13113.93,13004.17
08/31/2020,13045.60,13134.39,13136.55,13043.63
08/28/2020,13170.96,13115.37,13173.97,13066.72
08/27/2020,13068.81,13066.15,13111.45,13012.97
08/26/2020,13042.54,13006.18,13057.86,12975.96
08/25/2020,13001.99,13029.90,13029.90,12943.15
08/24/2020,12972.88,12904.95,12973.40,12881.40
08/21/2020,12809.07,12782.06,12814.11,12762.94
08/20/2020,12812.86,12751.29,12832.33,12739.00
08/19/2020,12859.88,12931.08,12946.81,12843.28
08/18/2020,12910.33,12967.94,12975.54,12877.19
08/17/2020,12936.11,12942.31,12954.92,12917.72
08/14/2020,12902.50,12864.74,12932.89,12856.69
08/13/2020,12919.15,12921.70,12967.43,12885.51
08/12/2020,12974.82,12984.90,13010.96,12941.88
08/11/2020,12849.37,12979.08,13005.57,12826.87
08/10/2020,12844.02,12797.78,12854.52,12794.53
08/07/2020,12765.84,12656.47,12766.05,12648.89
08/06/2020,12729.17,12702.88,12731.29,12659.31
08/05/2020,12731.55,12703.26,12751.36,12703.26
08/04/2020,12612.09,12562.08,12612.58,12523.93
08/03/2020,12536.81,12513.21,12562.27,12470.47
07/31/2020,12465.05,12509.33,12509.33,12320.73
07/30/2020,12533.28,12491.46,12544.80,12393.80
07/29/2020,12669.62,12533.46,12688.69,12533.46
07/28/2020,12491.22,12515.84,12563.45,12482.27
07/27/2020,12553.13,12481.01,12556.56,12444.51
07/24/2020,12461.78,12488.68,12522.19,12427.66
07/23/2020,12510.87,12567.17,12617.18,12459.06
07/22/2020,12569.07,12508.68,12578.98,12480.73
07/21/2020,12508.68,12492.08,12570.71,12481.97
07/20/2020,12392.98,12413.15,12432.77,12352.72
07/17/2020,12402.74,12395.76,12427.49,12339.87
07/16/2020,12350.11,12310.18,12381.38,12295.69
07/15/2020,12391.32,12377.65,12419.80,12309.26
07/14/2020,12204.21,11989.41,12215.15,11963.50
07/13/2020,12014.67,12159.75,12242.67,12000.98
07/10/2020,12075.58,11935.30,12079.11,11906.21
07/09/2020,11928.63,12089.24,12103.16,11831.04
07/08/2020,12086.39,12023.57,12095.18,11971.89
07/07/2020,11990.14,12056.21,12107.95,11979.77
07/06/2020,12160.01,12181.29,12218.19,12114.32
07/02/2020,11991.52,12088.70,12138.83,11970.80
07/01/2020,11901.55,11907.83,11982.23,11858.82
06/30/2020,11893.78,11736.75,11934.96,11724.57
06/29/2020,11777.08,11683.07,11777.64,11605.47
06/26/2020,11604.43,11796.40,11814.01,11578.81
06/25/2020,11865.11,11680.39,11866.20,11640.02
06/24/2020,11726.54,11956.29,11961.62,11650.91
06/23/2020,12077.74,12157.37,12176.43,12068.09
06/22/2020,12028.91,11963.30,12045.65,11907.22
06/19/2020,11980.12,12240.31,12240.31,11946.96
06/18/2020,12072.59,11994.46,12110.20,11984.71
06/17/2020,12086.49,12193.41,12202.58,12068.21
06/16/2020,12161.47,12304.14,12318.75,11992.98
06/15/2020,11942.91,11565.82,11997.65,11525.36
06/12/2020,11867.17,11999.48,12030.94,11640.59
06/11/2020,11659.17,12090.13,12099.18,11636.01
06/10/2020,12449.22,12616.63,12628.91,12431.56
06/09/2020,12619.52,12635.60,12682.74,12578.54
06/08/2020,12836.60,12734.54,12836.68,12688.55
06/05/2020,12641.44,12640.98,12752.14,12600.70
06/04/2020,12286.98,12236.74,12328.51,12202.36
06/03/2020,12302.19,12175.06,12329.29,12175.06
06/02/2020,12046.41,11900.24,12046.41,11900.24
06/01/2020,11900.24,11799.92,11928.80,11781.88
05/29/2020,11802.94,11750.97,11817.39,11645.71
05/28/2020,11804.91,11935.88,11939.74,11783.22
05/27/2020,11837.53,11787.56,11837.55,11602.43
05/26/2020,11603.00,11636.54,11676.96,11590.31
05/22/2020,11331.97,11325.08,11333.65,11247.29
05/21/2020,11351.60,11393.92,11447.26,11287.43
05/20/2020,11420.03,11408.61,11477.33,11384.36
05/19/2020,11248.97,11374.23,11409.66,11248.54
05/18/2020,11402.23,11282.89,11454.35,11282.89
05/15/2020,10947.32,10927.41,10968.17,10817.12
05/14/2020,10927.41,10661.93,10927.85,10551.55
05/13/2020,10829.44,11035.23,11038.38,10747.81
05/12/2020,11055.58,11332.42,11343.39,11055.58
05/11/2020,11281.36,11244.25,11345.43,11205.40
05/08/2020,11354.34,11281.30,11360.11,11237.51
05/07/2020,11121.67,11140.93,11228.25,11109.56
05/06/2020,10999.99,11196.87,11204.53,10999.99
05/05/2020,11135.40,11188.97,11259.20,11124.69
05/04/2020,11056.28,10965.77,11061.96,10900.39
05/01/2020,11058.57,11158.87,11187.77,11011.46
04/30/2020,11372.34,11473.23,11492.91,11326.20
04/29/2020,11618.23,11546.40,11675.30,11513.08
04/28/2020,11319.70,11462.38,11481.30,11272.78
04/27/2020,11264.84,11106.03,11301.31,11086.96
04/24/2020,11017.90,11000.70,11050.01,10868.93
04/23/2020,10916.68,10961.24,11099.00,10905.84
04/22/2020,10908.56,10919.97,10955.50,10844.76
04/21/2020,10706.44,10763.67,10861.79,10667.29
04/20/2020,11003.88,11016.88,11181.81,10985.06
04/17/2020,11208.29,11101.32,11231.27,11030.42
04/16/2020,10818.03,10882.83,10891.68,10718.13
04/15/2020,10843.92,10861.97,10903.06,10760.96
04/14/2020,11172.20,11151.16,11241.23,11064.63
04/13/2020,10949.53,11136.61,11136.61,10817.15
04/09/2020,11136.61,11070.32,11272.48,11019.82
04/08/2020,10902.59,10641.51,10939.97,10538.65
04/07/2020,10537.04,10894.20,10912.56,10534.74
04/06/2020,10515.24,10264.13,10560.73,10233.04
04/03/2020,9880.63,10012.47,10075.91,9774.24
04/02/2020,10062.37,9815.27,10142.01,9813.51
04/01/2020,9844.85,9917.31,10029.00,9766.80
03/31/2020,10301.87,10387.73,10499.80,10237.22
03/30/2020,10434.74,10238.13,10455.77,10131.60
03/27/2020,10187.21,10135.73,10449.22,10064.50
03/26/2020,10536.28,10060.48,10556.90,10060.48
03/25/2020,9961.38,9749.80,10303.90,9591.74
03/24/2020,9658.32,9276.64,9672.01,9276.64
03/23/2020,8777.38,9014.58,9053.49,8664.94
03/20/2020,9133.16,9577.90,9676.94,9108.15
03/19/2020,9461.31,9313.76,9622.21,9048.36
03/18/2020,9384.60,9562.49,9666.57,8953.60
03/17/2020,10063.36,9726.18,10154.16,9484.65
03/16/2020,9567.53,10851.98,10851.98,9559.23
03/13/2020,10851.98,10445.44,10851.98,10060.35
03/12/2020,10060.76,10466.70,10646.92,10054.47
03/11/2020,11177.29,11523.94,11523.94,11053.79
03/10/2020,11793.27,11635.22,11794.01,11246.52
03/09/2020,11298.43,11748.61,11748.61,11240.77
03/06/2020,12352.03,12593.03,12593.03,12106.74
03/05/2020,12593.03,12740.86,12786.64,12489.77
03/04/2020,13009.96,12696.61,13011.45,12673.90
03/03/2020,12542.74,12845.06,13015.66,12432.52
03/02/2020,12827.99,12441.43,12830.05,12316.18
02/28/2020,12380.97,12547.25,12547.25,12024.45
02/27/2020,12547.25,12841.40,12977.18,12544.99
02/26/2020,13046.62,13194.31,13323.34,13041.94
02/25/2020,13143.73,13570.21,13582.74,13110.09
02/24/2020,13534.12,13654.00,13654.00,13493.68
02/21/2020,13975.78,14014.63,14014.63,13931.13
02/20/2020,14061.48,14061.04,14104.92,13955.75
02/19/2020,14087.13,14077.51,14115.95,14066.24
02/18/2020,14039.01,14047.91,14072.69,13990.70
02/14/2020,14097.34,14104.77,14110.19,14046.60
02/13/2020,14099.04,14069.25,14132.88,14049.13
02/12/2020,14136.98,14117.83,14148.24,14108.52
02/11/2020,14054.08,13984.48,14100.27,13984.48
02/10/2020,13984.48,13904.02,13984.55,13899.53
02/07/2020,13931.93,13987.51,13987.51,13912.04
02/06/2020,14034.95,14066.90,14069.33,14023.48
02/05/2020,14024.86,13964.00,14029.91,13947.59
02/04/2020,13862.84,13826.10,13920.63,13826.10
02/03/2020,13677.92,13655.89,13765.33,13655.89
01/31/2020,13614.10,13783.81,13788.22,13573.04
01/30/2020,13861.92,13745.20,13869.64,13699.81
01/29/2020,13843.81,13912.79,13922.44,13843.79
01/28/2020,13877.60,13812.65,13913.59,13798.34
01/27/2020,13769.60,13746.63,13826.43,13742.01
01/24/2020,13978.47,14120.02,14120.02,13920.57
01/23/2020,14102.04,14064.28,14109.59,14003.28
01/22/2020,14110.24,14147.89,14168.20,14104.06
01/21/2020,14109.98,14126.12,14153.02,14102.39
01/17/2020,14183.20,14168.14,14183.26,14156.40
01/16/2020,14141.78,14103.53,14142.31,14094.88
01/15/2020,14053.23,14022.30,14089.94,14021.18
01/14/2020,14037.13,14024.23,14068.58,14005.63
01/13/2020,14042.65,13980.47,14042.65,13963.87
01/10/2020,13957.97,14018.12,14021.65,13941.52
01/09/2020,13997.65,13974.07,14004.42,13960.17
01/08/2020,13934.44,13897.01,13986.69,13896.59
01/07/2020,13898.45,13911.19,13923.51,13880.53
01/06/2020,13941.80,13856.72,13943.30,13852.73
01/03/2020,13917.05,13877.48,13950.74,13870.74
01/02/2020,14002.49,13913.03,14003.39,13913.03
12/31/2019,13913.03,13852.60,13915.74,13843.98
12/30/2019,13876.15,13951.26,13952.78,13864.57
12/27/2019,13944.14,13976.85,13978.61,13928.15
12/26/2019,13940.42,13911.16,13941.56,13895.20
12/24/2019,13895.14,13902.96,13902.96,13885.56
12/23/2019,13899.99,13906.87,13908.16,13888.59
12/20/2019,13889.25,13831.67,13914.28,13831.67
12/19/2019,13831.67,13801.73,13838.99,13798.78
12/18/2019,13799.21,13805.20,13819.70,13790.24
12/17/2019,13795.35,13795.15,13813.31,13787.72
12/16/2019,13795.15,13781.65,13825.76,13781.65
12/13/2019,13697.34,13711.25,13773.13,13655.45
12/12/2019,13697.41,13587.70,13725.35,13581.08
12/11/2019,13579.92,13554.09,13590.74,13547.68
12/10/2019,13545.31,13551.00,13574.22,13521.24
12/09/2019,13555.07,13570.54,13600.14,13555.07
12/06/2019,13588.29,13515.48,13612.06,13515.48
12/05/2019,13482.30,13466.73,13491.21,13429.30
12/04/2019,13457.97,13408.08,13484.41,13408.08
12/03/2019,13366.09,13363.66,13373.88,13280.04
12/02/2019,13448.26,13554.29,13554.29,13443.10
11/29/2019,13545.21,13595.86,13607.67,13537.67
11/27/2019,13607.62,13577.52,13611.49,13563.34
11/26/2019,13559.71,13532.56,13564.63,13513.11
11/25/2019,13532.89,13471.52,13534.59,13471.52
11/22/2019,13440.95,13412.27,13451.42,13404.54
11/21/2019,13406.42,13420.33,13430.71,13366.99
11/20/2019,13419.30,13460.34,13460.34,13360.66
11/19/2019,13466.35,13489.78,13508.88,13448.27
11/18/2019,13483.81,13488.48,13498.08,13464.01
11/15/2019,13492.96,13432.76,13492.96,13426.98
11/14/2019,13392.00,13385.05,13397.04,13346.76
11/13/2019,13385.05,13387.62,13400.80,13325.52
11/12/2019,13387.62,13391.97,13438.76,13366.88
11/11/2019,13388.12,13347.30,13395.65,13333.91
11/08/2019,13407.80,13376.34,13407.81,13343.02
11/07/2019,13395.55,13376.93,13436.97,13376.93
11/06/2019,13351.57,13339.84,13364.94,13319.79
11/05/2019,13339.59,13368.24,13385.03,13323.06
11/04/2019,13355.44,13321.18,13387.49,13321.18
11/01/2019,13300.27,13231.18,13300.35,13231.18
10/31/2019,13171.81,13239.43,13239.43,13116.58
10/30/2019,13244.01,13215.87,13248.65,13152.96
10/29/2019,13209.63,13170.90,13239.20,13156.75
10/28/2019,13186.43,13183.90,13223.19,13183.90
10/25/2019,13146.24,13106.21,13170.69,13088.94
10/24/2019,13118.90,13119.65,13153.33,13083.29
10/23/2019,13114.39,13076.38,13114.61,13062.74
